| CHAD        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| KIRK        |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| SERGIO      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| MARION      |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| TRACY       |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| SETH        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| KENT        |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| TERRANCE    |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| RENE        |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| EDUARDO     |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| TERRENCE    |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| ENRIQUE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| FREDDIE     |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| WADE        |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
| AUSTIN      |
+-------------+
16044 rows in set (0.0236 sec)

 MySQL  localhost:3306  sakila  SQL > select count(*) from customer a inner join rental b on a.customer_id = b.customer_id;
+----------+
| count(*) |
+----------+
|    16044 |
+----------+
1 row in set (0.0073 sec)

 MySQL  localhost:3306  sakila  SQL > select count(*) from customer a inner join rental b on a.customer_id = b.customer_id group by a.first_name;
+----------+
| count(*) |
+----------+
|       24 |
|       22 |
|       19 |
|       23 |
|       26 |
|       23 |
|       21 |
|       33 |
|       36 |
|       26 |
|       20 |
|       33 |
|       21 |
|       19 |
|       21 |
|       27 |
|       35 |
|       29 |
|       27 |
|       27 |
|       29 |
|       34 |
|       28 |
|       22 |
|       27 |
|       25 |
|       32 |
|       36 |
|       15 |
|       17 |
|       21 |
|       23 |
|       24 |
|       18 |
|       20 |
|       16 |
|       26 |
|       26 |
|       21 |
|       33 |
|       32 |
|       25 |
|       29 |
|       19 |
|       22 |
|       33 |
|       26 |
|       29 |
|       26 |
|       23 |
|       22 |
|       33 |
|       25 |
|       28 |
|       25 |
|       28 |
|       24 |
|       28 |
|       26 |
|       35 |
|       24 |
|       24 |
|       35 |
|       21 |
|       25 |
|       27 |
|       37 |
|       28 |
|       26 |
|       23 |
|       34 |
|       12 |
|       28 |
|       23 |
|       28 |
|       29 |
|       23 |
|       23 |
|       26 |
|       23 |
|       26 |
|       22 |
|       30 |
|       15 |
|       30 |
|       34 |
|       34 |
|       30 |
|       34 |
|       29 |
|       26 |
|       25 |
|       27 |
|       32 |
|       26 |
|       24 |
|       27 |
|       24 |
|       22 |
|       24 |
|       18 |
|       24 |
|       31 |
|       31 |
|       29 |
|       42 |
|       30 |
|       25 |
|       26 |
|       26 |
|       29 |
|       27 |
|       25 |
|       29 |
|       22 |
|       24 |
|       23 |
|       25 |
|       22 |
|       24 |
|       32 |
|       30 |
|       33 |
|       38 |
|       32 |
|       38 |
|       27 |
|       22 |
|       29 |
|       20 |
|       25 |
|       21 |
|       31 |
|       25 |
|       24 |
|       23 |
|       27 |
|       32 |
|       26 |
|       26 |
|       27 |
|       26 |
|       32 |
|       29 |
|       29 |
|       21 |
|       27 |
|       28 |
|       28 |
|       22 |
|       27 |
|       35 |
|       31 |
|       26 |
|       25 |
|       23 |
|       21 |
|       23 |
|       22 |
|       25 |
|       25 |
|       31 |
|       26 |
|       22 |
|       17 |
|       27 |
|       27 |
|       25 |
|       19 |
|       26 |
|       27 |
|       28 |
|       23 |
|       18 |
|       24 |
|       46 |
|       38 |
|       31 |
|       28 |
|       26 |
|       37 |
|       24 |
|       23 |
|       28 |
|       27 |
|       22 |
|       29 |
|       26 |
|       27 |
|       25 |
|       28 |
|       32 |
|       19 |
|       18 |
|       28 |
|       28 |
|       28 |
|       24 |
|       25 |
|       30 |
|       17 |
|       22 |
|       26 |
|       22 |
|       32 |
|       22 |
|       25 |
|       25 |
|       21 |
|       26 |
|       25 |
|       25 |
|       27 |
|       33 |
|       26 |
|       30 |
|       30 |
|       34 |
|       28 |
|       28 |
|       31 |
|       26 |
|       32 |
|       23 |
|       30 |
|       32 |
|       33 |
|       30 |
|       23 |
|       32 |
|       25 |
|       32 |
|       35 |
|       22 |
|       34 |
|       30 |
|       26 |
|       34 |
|       32 |
|       18 |
|       20 |
|       29 |
|       29 |
|       31 |
|       26 |
|       21 |
|       27 |
|       23 |
|       23 |
|       18 |
|       29 |
|       26 |
|       24 |
|       25 |
|       21 |
|       33 |
|       29 |
|       30 |
|       54 |
|       28 |
|       27 |
|       34 |
|       19 |
|       28 |
|       32 |
|       26 |
|       27 |
|       20 |
|       27 |
|       30 |
|       31 |
|       23 |
|       29 |
|       28 |
|       27 |
|       28 |
|       16 |
|       29 |
|       26 |
|       34 |
|       59 |
|       24 |
|       21 |
|       33 |
|       28 |
|       29 |
|       20 |
|       23 |
|       16 |
|       34 |
|       29 |
|       23 |
|       31 |
|       24 |
|       19 |
|       24 |
|       18 |
|       30 |
|       34 |
|       25 |
|       30 |
|       26 |
|       30 |
|       33 |
|       28 |
|       23 |
|       30 |
|       33 |
|       25 |
|       32 |
|       28 |
|       29 |
|       21 |
|       37 |
|       36 |
|       27 |
|       45 |
|       14 |
|       27 |
|       26 |
|       30 |
|       25 |
|       20 |
|       26 |
|       47 |
|       29 |
|       17 |
|       27 |
|       22 |
|       21 |
|       25 |
|       19 |
|       18 |
|       31 |
|       28 |
|       23 |
|       30 |
|       22 |
|       26 |
|       22 |
|       20 |
|       23 |
|       31 |
|       25 |
|       27 |
|       32 |
|       23 |
|       25 |
|       14 |
|       32 |
|       32 |
|       57 |
|       16 |
|       19 |
|       25 |
|       23 |
|       26 |
|       24 |
|       19 |
|       35 |
|       18 |
|       22 |
|       31 |
|       21 |
|       35 |
|       25 |
|       28 |
|       26 |
|       20 |
|       24 |
|       28 |
|       30 |
|       31 |
|       30 |
|       30 |
|       42 |
|       30 |
|       23 |
|       36 |
|       33 |
|       23 |
|       26 |
|       30 |
|       28 |
|       68 |
|       32 |
|       26 |
|       26 |
|       37 |
|       23 |
|       34 |
|       27 |
|       21 |
|       32 |
|       22 |
|       31 |
|       22 |
|       21 |
|       29 |
|       24 |
|       32 |
|       27 |
|       25 |
|       17 |
|       34 |
|       26 |
|       29 |
|       26 |
|       30 |
|       35 |
|       29 |
|       35 |
|       25 |
|       25 |
|       34 |
|       26 |
|       27 |
|       32 |
|       30 |
|       34 |
|       24 |
|       28 |
|       35 |
|       23 |
|       32 |
|       28 |
|       32 |
|       21 |
|       20 |
|       32 |
|       22 |
|       29 |
|       28 |
|       21 |
|       26 |
|       32 |
|       20 |
|       23 |
|       27 |
|       31 |
|       28 |
|       23 |
|       18 |
|       27 |
|       22 |
|       24 |
|       24 |
|       18 |
|       24 |
|       23 |
|       31 |
|       26 |
|       23 |
|       35 |
|       22 |
|       21 |
|       34 |
|       31 |
|       30 |
|       23 |
|       28 |
|       20 |
|       22 |
|       30 |
|       24 |
|       34 |
|       28 |
|       26 |
|       26 |
|       39 |
|       21 |
|       25 |
|       27 |
|       25 |
|       24 |
|       21 |
|       23 |
|       30 |
|       24 |
|       23 |
|       36 |
|       23 |
|       23 |
|       30 |
|       25 |
|       30 |
|       22 |
|       35 |
|       27 |
|       29 |
|       21 |
|       28 |
|       36 |
|       24 |
|       30 |
|       32 |
|       30 |
|       24 |
|       23 |
|       21 |
|       28 |
|       33 |
|       30 |
|       25 |
|       23 |
|       26 |
|       25 |
|       22 |
|       24 |
|       30 |
|       33 |
|       18 |
|       26 |
|       33 |
|       34 |
|       31 |
|       25 |
|       28 |
|       34 |
|       23 |
|       30 |
|       22 |
|       25 |
|       28 |
|       34 |
|       29 |
|       40 |
|       24 |
|       24 |
|       32 |
|       25 |
|       41 |
|       33 |
|       20 |
|       29 |
|       29 |
|       29 |
|       30 |
|       27 |
|       49 |
|       32 |
|       31 |
|       30 |
|       25 |
|       14 |
|       39 |
|       22 |
|       28 |
|       29 |
|       32 |
|       38 |
|       23 |
|       21 |
|       32 |
|       27 |
|       58 |
|       25 |
|       30 |
|       21 |
|       24 |
|       26 |
|       19 |
|       27 |
|       18 |
|       18 |
|       32 |
|       25 |
|       31 |
|       24 |
|       27 |
|       25 |
|       32 |
|       30 |
|       27 |
|       32 |
|       23 |
|       22 |
|       25 |
|       30 |
|       30 |
|       33 |
|       19 |
|       30 |
|       40 |
|       22 |
|       26 |
|       51 |
|       20 |
|       27 |
|       21 |
|       31 |
+----------+
591 rows in set (0.0158 sec)

 MySQL  localhost:3306  sakila  SQL > select a.customer_id from customer a inner join rental b on a.customer_id = b.customer_id group by a.first_name;
+-------------+
| customer_id |
+-------------+
|         375 |
|         367 |
|         525 |
|         217 |
|         389 |
|         352 |
|         568 |
|         454 |
|         439 |
|         423 |
|         567 |
|          51 |
|         152 |
|         548 |
|         412 |
|         228 |
|         196 |
|         467 |
|          40 |
|         139 |
|          32 |
|         181 |
|         515 |
|          81 |
|         333 |
|         582 |
|         503 |
|          29 |
|         136 |
|          48 |
|          33 |
|          85 |
|         175 |
|          97 |
|         320 |
|         398 |
|         142 |
|         225 |
|         556 |
|         522 |
|         346 |
|          63 |
|         173 |
|         599 |
|           4 |
|         438 |
|         170 |
|         287 |
|         510 |
|         364 |
|         440 |
|         172 |
|         156 |
|         221 |
|         199 |
|          14 |
|          73 |
|         457 |
|         278 |
|         371 |
|         564 |
|         288 |
|         381 |
|          88 |
|         517 |
|         426 |
|         366 |
|         276 |
|          31 |
|         493 |
|         502 |
|         318 |
|         187 |
|         365 |
|         400 |
|         573 |
|         453 |
|         345 |
|         202 |
|         379 |
|         111 |
|          18 |
|         275 |
|         248 |
|          42 |
|         129 |
|         566 |
|         269 |
|          46 |
|         163 |
|         512 |
|         419 |
|         220 |
|         306 |
|         495 |
|         130 |
|          59 |
|         511 |
|         394 |
|         534 |
|          70 |
|          43 |
|         309 |
|         260 |
|         113 |
|         144 |
|         391 |
|         528 |
|         234 |
|         551 |
|         447 |
|         577 |
|         537 |
|         485 |
|         544 |
|         227 |
|         106 |
|         232 |
|         480 |
|         527 |
|         245 |
|         388 |
|         102 |
|         410 |
|          28 |
|         295 |
|         407 |
|         477 |
|         179 |
|         310 |
|         150 |
|         399 |
|         157 |
|         463 |
|         541 |
|         530 |
|         579 |
|         569 |
|         304 |
|         105 |
|         471 |
|         261 |
